Date,Pasture,Plot,Join_ID,High_cm,Low_cm,Year,vor_reading_ct,Mean.GPS_E.Biomass,Mean.GPS_N.Biomass,geometry,ndvi,dfi,ndti,satvi,ndii7,bai_126,bai_136,bai_146,bai_236,bai_246,bai_346,nir,swir1,swir2
2019-06-25,Section 8,8,Section_8_Pt8_No,24.5,10.5,2019,4,485517.781,4792246.63,"POLYGON ((485667.781 4792246.63, 485667.0587090008 4792231.927428951, 485664.8987920605 4792217.366451697, 485661.32205035986 4792203.087298412, 485656.3629298767 4792189.227485145, 485650.0691896523 4792175.920489476, 485642.5014418454 4792163.294465047, 485633.7325680044 4792151.471007375, 485623.847017178 4792140.563982822, 485612.93999262457 4792130.678431995, 485601.11653495295 4792121.909558155, 485588.4905105239 4792114.3418103475, 485575.18351485475 4792108.048070123, 485561.3237015882 4792103.08894964, 485547.0445483024 4792099.512207939, 485532.48357104947 4792097.352290999, 485517.781 4792096.63, 485503.07842895057 4792097.352290999, 485488.5174516976 4792099.512207939, 485474.23829841183 4792103.08894964, 485460.3784851453 4792108.048070123, 485447.07148947613 4792114.3418103475, 485434.4454650471 4792121.909558155, 485422.62200737547 4792130.678431995, 485411.714982822 4792140.563982822, 485401.82943199563 4792151.471007375, 485393.06055815466 4792163.294465047, 485385.49281034776 4792175.920489476, 485379.1990701233 4792189.227485145, 485374.2399496402 4792203.087298412, 485370.66320793953 4792217.366451697, 485368.5032909992 4792231.927428951, 485367.781 4792246.63, 485368.5032909992 4792261.332571049, 485370.66320793953 4792275.893548302, 485374.2399496402 4792290.172701588, 485379.1990701233 4792304.032514854, 485385.49281034776 4792317.339510524, 485393.06055815466 4792329.9655349525, 485401.82943199563 4792341.788992625, 485411.714982822 4792352.696017178, 485422.62200737547 4792362.581568005, 485434.4454650471 4792371.350441845, 485447.07148947613 4792378.918189652, 485460.3784851453 4792385.211929876, 485474.23829841183 4792390.1710503595, 485488.5174516976 4792393.7477920605, 485503.07842895057 4792395.907709001, 485517.781 4792396.63, 485532.48357104947 4792395.907709001, 485547.0445483024 4792393.7477920605, 485561.3237015882 4792390.1710503595, 485575.18351485475 4792385.211929876, 485588.4905105239 4792378.918189652, 485601.11653495295 4792371.350441845, 485612.93999262457 4792362.581568005, 485623.847017178 4792352.696017178, 485633.7325680044 4792341.788992625, 485642.5014418454 4792329.9655349525, 485650.0691896523 4792317.339510524, 485656.3629298767 4792304.032514854, 485661.32205035986 4792290.172701588, 485664.8987920605 4792275.893548302, 485667.0587090008 4792261.332571049, 485667.781 4792246.63))",0.4690600037561206,14.348009021739449,0.2479081769902673,0.2341751342404694,0.2045332380292987,141.16640036228284,158.57520408350769,119.47460566187564,179.50662049621687,118.13525241079763,109.23044209603138,2467.22814209003,2703.668500805667,1631.167532932223
2019-06-26,Mid Weiss Pasture G,3,East_Weiss_Pt3_No,18.0,4.0,2019,4,486997.781,4791086.63,"POLYGON ((487147.781 4791086.63, 487147.0587090008 4791071.927428951, 487144.8987920605 4791057.366451697, 487141.32205035986 4791043.087298412, 487136.3629298767 4791029.227485145, 487130.0691896523 4791015.920489476, 487122.5014418454 4791003.294465047, 487113.7325680044 4790991.471007375, 487103.847017178 4790980.563982822, 487092.93999262457 4790970.678431995, 487081.11653495295 4790961.909558155, 487068.4905105239 4790954.3418103475, 487055.18351485475 4790948.048070123, 487041.3237015882 4790943.08894964, 487027.0445483024 4790939.512207939, 487012.48357104947 4790937.352290999, 486997.781 4790936.63, 486983.07842895057 4790937.352290999, 486968.5174516976 4790939.512207939, 486954.23829841183 4790943.08894964, 486940.3784851453 4790948.048070123, 486927.07148947613 4790954.3418103475, 486914.4454650471 4790961.909558155, 486902.62200737547 4790970.678431995, 486891.714982822 4790980.563982822, 486881.82943199563 4790991.471007375, 486873.06055815466 4791003.294465047, 486865.49281034776 4791015.920489476, 486859.1990701233 4791029.227485145, 486854.2399496402 4791043.087298412, 486850.66320793953 4791057.366451697, 486848.5032909992 4791071.927428951, 486847.781 4791086.63, 486848.5032909992 4791101.332571049, 486850.66320793953 4791115.893548302, 486854.2399496402 4791130.172701588, 486859.1990701233 4791144.032514854, 486865.49281034776 4791157.339510524, 486873.06055815466 4791169.9655349525, 486881.82943199563 4791181.788992625, 486891.714982822 4791192.696017178, 486902.62200737547 4791202.581568005, 486914.4454650471 4791211.350441845, 486927.07148947613 4791218.918189652, 486940.3784851453 4791225.211929876, 486954.23829841183 4791230.1710503595, 486968.5174516976 4791233.7477920605, 486983.07842895057 4791235.907709001, 486997.781 4791236.63, 487012.48357104947 4791235.907709001, 487027.0445483024 4791233.7477920605, 487041.3237015882 4791230.1710503595, 487055.18351485475 4791225.211929876, 487068.4905105239 4791218.918189652, 487081.11653495295 4791211.350441845, 487092.93999262457 4791202.581568005, 487103.847017178 4791192.696017178, 487113.7325680044 4791181.788992625, 487122.5014418454 4791169.9655349525, 487130.0691896523 4791157.339510524, 487136.3629298767 4791144.032514854, 487141.32205035986 4791130.172701588, 487144.8987920605 4791115.893548302, 487147.0587090008 4791101.332571049, 487147.781 4791086.63))",0.4568064553865012,14.247443482488857,0.235923953940568,0.2602813877070175,0.1227266254914045,153.155156682281,161.55626501439306,125.15258075979202,170.6165175438212,122.552800008938,115.0367949995436,2309.0989440924263,2908.639878847296,1800.3744606523062
2019-06-26,Mid Weiss Pasture G,15,East_Weiss_Pt15_No,17.0,3.75,2019,4,486867.781,4790686.63,"POLYGON ((487017.781 4790686.63, 487017.0587090008 4790671.927428951, 487014.8987920605 4790657.366451697, 487011.32205035986 4790643.087298412, 487006.3629298767 4790629.227485145, 487000.0691896523 4790615.920489476, 486992.5014418454 4790603.294465047, 486983.7325680044 4790591.471007375, 486973.847017178 4790580.563982822, 486962.93999262457 4790570.678431995, 486951.11653495295 4790561.909558155, 486938.4905105239 4790554.3418103475, 486925.18351485475 4790548.048070123, 486911.3237015882 4790543.08894964, 486897.0445483024 4790539.512207939, 486882.48357104947 4790537.352290999, 486867.781 4790536.63, 486853.07842895057 4790537.352290999, 486838.5174516976 4790539.512207939, 486824.23829841183 4790543.08894964, 486810.3784851453 4790548.048070123, 486797.07148947613 4790554.3418103475, 486784.4454650471 4790561.909558155, 486772.62200737547 4790570.678431995, 486761.714982822 4790580.563982822, 486751.82943199563 4790591.471007375, 486743.06055815466 4790603.294465047, 486735.49281034776 4790615.920489476, 486729.1990701233 4790629.227485145, 486724.2399496402 4790643.087298412, 486720.66320793953 4790657.366451697, 486718.5032909992 4790671.927428951, 486717.781 4790686.63, 486718.5032909992 4790701.332571049, 486720.66320793953 4790715.893548302, 486724.2399496402 4790730.172701588, 486729.1990701233 4790744.032514854, 486735.49281034776 4790757.339510524, 486743.06055815466 4790769.9655349525, 486751.82943199563 4790781.788992625, 486761.714982822 4790792.696017178, 486772.62200737547 4790802.581568005, 486784.4454650471 4790811.350441845, 486797.07148947613 4790818.918189652, 486810.3784851453 4790825.211929876, 486824.23829841183 4790830.1710503595, 486838.5174516976 4790833.7477920605, 486853.07842895057 4790835.907709001, 486867.781 4790836.63, 486882.48357104947 4790835.907709001, 486897.0445483024 4790833.7477920605, 486911.3237015882 4790830.1710503595, 486925.18351485475 4790825.211929876, 486938.4905105239 4790818.918189652, 486951.11653495295 4790811.350441845, 486962.93999262457 4790802.581568005, 486973.847017178 4790792.696017178, 486983.7325680044 4790781.788992625, 486992.5014418454 4790769.9655349525, 487000.0691896523 4790757.339510524, 487006.3629298767 4790744.032514854, 487011.32205035986 4790730.172701588, 487014.8987920605 4790715.893548302, 487017.0587090008 4790701.332571049, 487017.781 4790686.63))",0.4481166970629048,14.4129921876094,0.2330004400827103,0.2492042203498164,0.1190849660526925,152.12384195983682,162.54435203144718,127.81148113401584,173.60591320707522,125.52424908883256,117.36639549014193,2155.305455423405,2725.929196957677,1696.014114495179
2019-06-26,Mid Weiss Pasture G,20,East_Weiss_Pt20_No,21.25,4.75,2019,4,487137.781,4790906.63,"POLYGON ((487287.781 4790906.63, 487287.0587090008 4790891.927428951, 487284.8987920605 4790877.366451697, 487281.32205035986 4790863.087298412, 487276.3629298767 4790849.227485145, 487270.0691896523 4790835.920489476, 487262.5014418454 4790823.294465047, 487253.7325680044 4790811.471007375, 487243.847017178 4790800.563982822, 487232.93999262457 4790790.678431995, 487221.11653495295 4790781.909558155, 487208.4905105239 4790774.3418103475, 487195.18351485475 4790768.048070123, 487181.3237015882 4790763.08894964, 487167.0445483024 4790759.512207939, 487152.48357104947 4790757.352290999, 487137.781 4790756.63, 487123.07842895057 4790757.352290999, 487108.5174516976 4790759.512207939, 487094.23829841183 4790763.08894964, 487080.3784851453 4790768.048070123, 487067.07148947613 4790774.3418103475, 487054.4454650471 4790781.909558155, 487042.62200737547 4790790.678431995, 487031.714982822 4790800.563982822, 487021.82943199563 4790811.471007375, 487013.06055815466 4790823.294465047, 487005.49281034776 4790835.920489476, 486999.1990701233 4790849.227485145, 486994.2399496402 4790863.087298412, 486990.66320793953 4790877.366451697, 486988.5032909992 4790891.927428951, 486987.781 4790906.63, 486988.5032909992 4790921.332571049, 486990.66320793953 4790935.893548302, 486994.2399496402 4790950.172701588, 486999.1990701233 4790964.032514854, 487005.49281034776 4790977.339510524, 487013.06055815466 4790989.9655349525, 487021.82943199563 4791001.788992625, 487031.714982822 4791012.696017178, 487042.62200737547 4791022.581568005, 487054.4454650471 4791031.350441845, 487067.07148947613 4791038.918189652, 487080.3784851453 4791045.211929876, 487094.23829841183 4791050.1710503595, 487108.5174516976 4791053.7477920605, 487123.07842895057 4791055.907709001, 487137.781 4791056.63, 487152.48357104947 4791055.907709001, 487167.0445483024 4791053.7477920605, 487181.3237015882 4791050.1710503595, 487195.18351485475 4791045.211929876, 487208.4905105239 4791038.918189652, 487221.11653495295 4791031.350441845, 487232.93999262457 4791022.581568005, 487243.847017178 4791012.696017178, 487253.7325680044 4791001.788992625, 487262.5014418454 4790989.9655349525, 487270.0691896523 4790977.339510524, 487276.3629298767 4790964.032514854, 487281.32205035986 4790950.172701588, 487284.8987920605 4790935.893548302, 487287.0587090008 4790921.332571049, 487287.781 4790906.63))",0.4634384397821772,13.633982806621177,0.2281485651714071,0.2614385597933966,0.112307344309157,153.2066219202661,163.9958821290278,126.30393219440502,175.3069767052555,123.7630617608164,115.67106784366663,2267.4511371062504,2870.010353303948,1805.436075303892
2019-07-15,North Owens -PD,1,North_Owens_Pt1_Yes,29.0,12.0,2019,4,489387.781,4798226.63,"POLYGON ((489537.781 4798226.63, 489537.0587090008 4798211.927428951, 489534.8987920605 4798197.366451697, 489531.32205035986 4798183.087298412, 489526.3629298767 4798169.227485145, 489520.0691896523 4798155.920489476, 489512.5014418454 4798143.294465047, 489503.7325680044 4798131.471007375, 489493.847017178 4798120.563982822, 489482.93999262457 4798110.678431995, 489471.11653495295 4798101.909558155, 489458.4905105239 4798094.3418103475, 489445.18351485475 4798088.048070123, 489431.3237015882 4798083.08894964, 489417.0445483024 4798079.512207939, 489402.48357104947 4798077.352290999, 489387.781 4798076.63, 489373.07842895057 4798077.352290999, 489358.5174516976 4798079.512207939, 489344.23829841183 4798083.08894964, 489330.3784851453 4798088.048070123, 489317.07148947613 4798094.3418103475, 489304.4454650471 4798101.909558155, 489292.62200737547 4798110.678431995, 489281.714982822 4798120.563982822, 489271.82943199563 4798131.471007375, 489263.06055815466 4798143.294465047, 489255.49281034776 4798155.920489476, 489249.1990701233 4798169.227485145, 489244.2399496402 4798183.087298412, 489240.66320793953 4798197.366451697, 489238.5032909992 4798211.927428951, 489237.781 4798226.63, 489238.5032909992 4798241.332571049, 489240.66320793953 4798255.893548302, 489244.2399496402 4798270.172701588, 489249.1990701233 4798284.032514854, 489255.49281034776 4798297.339510524, 489263.06055815466 4798309.9655349525, 489271.82943199563 4798321.788992625, 489281.714982822 4798332.696017178, 489292.62200737547 4798342.581568005, 489304.4454650471 4798351.350441845, 489317.07148947613 4798358.918189652, 489330.3784851453 4798365.211929876, 489344.23829841183 4798370.1710503595, 489358.5174516976 4798373.7477920605, 489373.07842895057 4798375.907709001, 489387.781 4798376.63, 489402.48357104947 4798375.907709001, 489417.0445483024 4798373.7477920605, 489431.3237015882 4798370.1710503595, 489445.18351485475 4798365.211929876, 489458.4905105239 4798358.918189652, 489471.11653495295 4798351.350441845, 489482.93999262457 4798342.581568005, 489493.847017178 4798332.696017178, 489503.7325680044 4798321.788992625, 489512.5014418454 4798309.9655349525, 489520.0691896523 4798297.339510524, 489526.3629298767 4798284.032514854, 489531.32205035986 4798270.172701588, 489534.8987920605 4798255.893548302, 489537.0587090008 4798241.332571049, 489537.781 4798226.63))",0.4380252713953949,14.504572832072544,0.2280787742079532,0.2509893255885831,0.1030034497967261,150.49359606509597,162.68418156514286,128.55714681433398,175.70265917907838,126.63291051931398,118.17900957818031,2174.4832180874528,2814.515229528076,1772.0398278989114
2019-07-15,North Owens -PD,6,North_Owens_Pt6_Yes,36.0,5.333333333333333,2019,3,488927.781,4798036.63,"POLYGON ((489077.781 4798036.63, 489077.0587090008 4798021.927428951, 489074.8987920605 4798007.366451697, 489071.32205035986 4797993.087298412, 489066.3629298767 4797979.227485145, 489060.0691896523 4797965.920489476, 489052.5014418454 4797953.294465047, 489043.7325680044 4797941.471007375, 489033.847017178 4797930.563982822, 489022.93999262457 4797920.678431995, 489011.11653495295 4797911.909558155, 488998.4905105239 4797904.3418103475, 488985.18351485475 4797898.048070123, 488971.3237015882 4797893.08894964, 488957.0445483024 4797889.512207939, 488942.48357104947 4797887.352290999, 488927.781 4797886.63, 488913.07842895057 4797887.352290999, 488898.5174516976 4797889.512207939, 488884.23829841183 4797893.08894964, 488870.3784851453 4797898.048070123, 488857.07148947613 4797904.3418103475, 488844.4454650471 4797911.909558155, 488832.62200737547 4797920.678431995, 488821.714982822 4797930.563982822, 488811.82943199563 4797941.471007375, 488803.06055815466 4797953.294465047, 488795.49281034776 4797965.920489476, 488789.1990701233 4797979.227485145, 488784.2399496402 4797993.087298412, 488780.66320793953 4798007.366451697, 488778.5032909992 4798021.927428951, 488777.781 4798036.63, 488778.5032909992 4798051.332571049, 488780.66320793953 4798065.893548302, 488784.2399496402 4798080.172701588, 488789.1990701233 4798094.032514854, 488795.49281034776 4798107.339510524, 488803.06055815466 4798119.9655349525, 488811.82943199563 4798131.788992625, 488821.714982822 4798142.696017178, 488832.62200737547 4798152.581568005, 488844.4454650471 4798161.350441845, 488857.07148947613 4798168.918189652, 488870.3784851453 4798175.211929876, 488884.23829841183 4798180.1710503595, 488898.5174516976 4798183.7477920605, 488913.07842895057 4798185.907709001, 488927.781 4798186.63, 488942.48357104947 4798185.907709001, 488957.0445483024 4798183.7477920605, 488971.3237015882 4798180.1710503595, 488985.18351485475 4798175.211929876, 488998.4905105239 4798168.918189652, 489011.11653495295 4798161.350441845, 489022.93999262457 4798152.581568005, 489033.847017178 4798142.696017178, 489043.7325680044 4798131.788992625, 489052.5014418454 4798119.9655349525, 489060.0691896523 4798107.339510524, 489066.3629298767 4798094.032514854, 489071.32205035986 4798080.172701588, 489074.8987920605 4798065.893548302, 489077.0587090008 4798051.332571049, 489077.781 4798036.63))",0.4111963375423965,14.323849570188209,0.207944539545057,0.2328598159934901,0.0834740712490421,148.22625631771265,163.58884988462194,130.87707107285357,180.3502369927336,129.6309841473287,120.55222329030558,2166.4912319741447,2811.4279702536223,1852.6674954936768
2019-07-15,North Owens -PD,9,North_Owens_Pt9_Yes,42.333333333333336,6.0,2019,3,489337.781,4797976.63,"POLYGON ((489487.781 4797976.63, 489487.0587090008 4797961.927428951, 489484.8987920605 4797947.366451697, 489481.32205035986 4797933.087298412, 489476.3629298767 4797919.227485145, 489470.0691896523 4797905.920489476, 489462.5014418454 4797893.294465047, 489453.7325680044 4797881.471007375, 489443.847017178 4797870.563982822, 489432.93999262457 4797860.678431995, 489421.11653495295 4797851.909558155, 489408.4905105239 4797844.3418103475, 489395.18351485475 4797838.048070123, 489381.3237015882 4797833.08894964, 489367.0445483024 4797829.512207939, 489352.48357104947 4797827.352290999, 489337.781 4797826.63, 489323.07842895057 4797827.352290999, 489308.5174516976 4797829.512207939, 489294.23829841183 4797833.08894964, 489280.3784851453 4797838.048070123, 489267.07148947613 4797844.3418103475, 489254.4454650471 4797851.909558155, 489242.62200737547 4797860.678431995, 489231.714982822 4797870.563982822, 489221.82943199563 4797881.471007375, 489213.06055815466 4797893.294465047, 489205.49281034776 4797905.920489476, 489199.1990701233 4797919.227485145, 489194.2399496402 4797933.087298412, 489190.66320793953 4797947.366451697, 489188.5032909992 4797961.927428951, 489187.781 4797976.63, 489188.5032909992 4797991.332571049, 489190.66320793953 4798005.893548302, 489194.2399496402 4798020.172701588, 489199.1990701233 4798034.032514854, 489205.49281034776 4798047.339510524, 489213.06055815466 4798059.9655349525, 489221.82943199563 4798071.788992625, 489231.714982822 4798082.696017178, 489242.62200737547 4798092.581568005, 489254.4454650471 4798101.350441845, 489267.07148947613 4798108.918189652, 489280.3784851453 4798115.211929876, 489294.23829841183 4798120.1710503595, 489308.5174516976 4798123.7477920605, 489323.07842895057 4798125.907709001, 489337.781 4798126.63, 489352.48357104947 4798125.907709001, 489367.0445483024 4798123.7477920605, 489381.3237015882 4798120.1710503595, 489395.18351485475 4798115.211929876, 489408.4905105239 4798108.918189652, 489421.11653495295 4798101.350441845, 489432.93999262457 4798092.581568005, 489443.847017178 4798082.696017178, 489453.7325680044 4798071.788992625, 489462.5014418454 4798059.9655349525, 489470.0691896523 4798047.339510524, 489476.3629298767 4798034.032514854, 489481.32205035986 4798020.172701588, 489484.8987920605 4798005.893548302, 489487.0587090008 4797991.332571049, 489487.781 4797976.63))",0.3328595620214647,14.798580617110233,0.1738017573567862,0.2033010108170847,0.0424722648746314,140.3810493838757,154.36893172422327,128.56398561575895,172.5453318556622,128.77356224803466,121.0338789108435,2580.537267711767,3370.7891823644995,2376.2205573307074
2019-07-16,North Owens -PD,4,North_Owens_Pt4_Yes,22.25,7.75,2019,4,488907.781,4798256.63,"POLYGON ((489057.781 4798256.63, 489057.0587090008 4798241.927428951, 489054.8987920605 4798227.366451697, 489051.32205035986 4798213.087298412, 489046.3629298767 4798199.227485145, 489040.0691896523 4798185.920489476, 489032.5014418454 4798173.294465047, 489023.7325680044 4798161.471007375, 489013.847017178 4798150.563982822, 489002.93999262457 4798140.678431995, 488991.11653495295 4798131.909558155, 488978.4905105239 4798124.3418103475, 488965.18351485475 4798118.048070123, 488951.3237015882 4798113.08894964, 488937.0445483024 4798109.512207939, 488922.48357104947 4798107.352290999, 488907.781 4798106.63, 488893.07842895057 4798107.352290999, 488878.5174516976 4798109.512207939, 488864.23829841183 4798113.08894964, 488850.3784851453 4798118.048070123, 488837.07148947613 4798124.3418103475, 488824.4454650471 4798131.909558155, 488812.62200737547 4798140.678431995, 488801.714982822 4798150.563982822, 488791.82943199563 4798161.471007375, 488783.06055815466 4798173.294465047, 488775.49281034776 4798185.920489476, 488769.1990701233 4798199.227485145, 488764.2399496402 4798213.087298412, 488760.66320793953 4798227.366451697, 488758.5032909992 4798241.927428951, 488757.781 4798256.63, 488758.5032909992 4798271.332571049, 488760.66320793953 4798285.893548302, 488764.2399496402 4798300.172701588, 488769.1990701233 4798314.032514854, 488775.49281034776 4798327.339510524, 488783.06055815466 4798339.9655349525, 488791.82943199563 4798351.788992625, 488801.714982822 4798362.696017178, 488812.62200737547 4798372.581568005, 488824.4454650471 4798381.350441845, 488837.07148947613 4798388.918189652, 488850.3784851453 4798395.211929876, 488864.23829841183 4798400.1710503595, 488878.5174516976 4798403.7477920605, 488893.07842895057 4798405.907709001, 488907.781 4798406.63, 488922.48357104947 4798405.907709001, 488937.0445483024 4798403.7477920605, 488951.3237015882 4798400.1710503595, 488965.18351485475 4798395.211929876, 488978.4905105239 4798388.918189652, 488991.11653495295 4798381.350441845, 489002.93999262457 4798372.581568005, 489013.847017178 4798362.696017178, 489023.7325680044 4798351.788992625, 489032.5014418454 4798339.9655349525, 489040.0691896523 4798327.339510524, 489046.3629298767 4798314.032514854, 489051.32205035986 4798300.172701588, 489054.8987920605 4798285.893548302, 489057.0587090008 4798271.332571049, 489057.781 4798256.63))",0.462264104398485,14.455350572022212,0.2443368053365051,0.2489554321818141,0.1440217507093856,148.7188243910576,164.32414492659927,127.2665474719786,181.00783192641245,125.454838784274,116.21429239766525,2147.9496005164656,2651.8860290913253,1614.3112656105795
2019-07-16,North Owens -PD,11,North_Owens_Pt11_Yes,22.0,4.5,2019,4,489097.781,4798316.63,"POLYGON ((489247.781 4798316.63, 489247.0587090008 4798301.927428951, 489244.8987920605 4798287.366451697, 489241.32205035986 4798273.087298412, 489236.3629298767 4798259.227485145, 489230.0691896523 4798245.920489476, 489222.5014418454 4798233.294465047, 489213.7325680044 4798221.471007375, 489203.847017178 4798210.563982822, 489192.93999262457 4798200.678431995, 489181.11653495295 4798191.909558155, 489168.4905105239 4798184.3418103475, 489155.18351485475 4798178.048070123, 489141.3237015882 4798173.08894964, 489127.0445483024 4798169.512207939, 489112.48357104947 4798167.352290999, 489097.781 4798166.63, 489083.07842895057 4798167.352290999, 489068.5174516976 4798169.512207939, 489054.23829841183 4798173.08894964, 489040.3784851453 4798178.048070123, 489027.07148947613 4798184.3418103475, 489014.4454650471 4798191.909558155, 489002.62200737547 4798200.678431995, 488991.714982822 4798210.563982822, 488981.82943199563 4798221.471007375, 488973.06055815466 4798233.294465047, 488965.49281034776 4798245.920489476, 488959.1990701233 4798259.227485145, 488954.2399496402 4798273.087298412, 488950.66320793953 4798287.366451697, 488948.5032909992 4798301.927428951, 488947.781 4798316.63, 488948.5032909992 4798331.332571049, 488950.66320793953 4798345.893548302, 488954.2399496402 4798360.172701588, 488959.1990701233 4798374.032514854, 488965.49281034776 4798387.339510524, 488973.06055815466 4798399.9655349525, 488981.82943199563 4798411.788992625, 488991.714982822 4798422.696017178, 489002.62200737547 4798432.581568005, 489014.4454650471 4798441.350441845, 489027.07148947613 4798448.918189652, 489040.3784851453 4798455.211929876, 489054.23829841183 4798460.1710503595, 489068.5174516976 4798463.7477920605, 489083.07842895057 4798465.907709001, 489097.781 4798466.63, 489112.48357104947 4798465.907709001, 489127.0445483024 4798463.7477920605, 489141.3237015882 4798460.1710503595, 489155.18351485475 4798455.211929876, 489168.4905105239 4798448.918189652, 489181.11653495295 4798441.350441845, 489192.93999262457 4798432.581568005, 489203.847017178 4798422.696017178, 489213.7325680044 4798411.788992625, 489222.5014418454 4798399.9655349525, 489230.0691896523 4798387.339510524, 489236.3629298767 4798374.032514854, 489241.32205035986 4798360.172701588, 489244.8987920605 4798345.893548302, 489247.0587090008 4798331.332571049, 489247.781 4798316.63))",0.3853234386399123,14.693573488424075,0.2000216085978359,0.203923591766248,0.1196981583613003,139.08020762858905,155.23619521591823,124.37519046333117,175.97703740405257,124.18697946960124,115.66374833431642,2515.387326601515,2970.868139592019,1991.6759406649949
2019-07-16,North Owens -PD,12,North_Owens_Pt12_Yes,20.5,6.25,2019,4,489187.781,4798366.63,"POLYGON ((489337.781 4798366.63, 489337.0587090008 4798351.927428951, 489334.8987920605 4798337.366451697, 489331.32205035986 4798323.087298412, 489326.3629298767 4798309.227485145, 489320.0691896523 4798295.920489476, 489312.5014418454 4798283.294465047, 489303.7325680044 4798271.471007375, 489293.847017178 4798260.563982822, 489282.93999262457 4798250.678431995, 489271.11653495295 4798241.909558155, 489258.4905105239 4798234.3418103475, 489245.18351485475 4798228.048070123, 489231.3237015882 4798223.08894964, 489217.0445483024 4798219.512207939, 489202.48357104947 4798217.352290999, 489187.781 4798216.63, 489173.07842895057 4798217.352290999, 489158.5174516976 4798219.512207939, 489144.23829841183 4798223.08894964, 489130.3784851453 4798228.048070123, 489117.07148947613 4798234.3418103475, 489104.4454650471 4798241.909558155, 489092.62200737547 4798250.678431995, 489081.714982822 4798260.563982822, 489071.82943199563 4798271.471007375, 489063.06055815466 4798283.294465047, 489055.49281034776 4798295.920489476, 489049.1990701233 4798309.227485145, 489044.2399496402 4798323.087298412, 489040.66320793953 4798337.366451697, 489038.5032909992 4798351.927428951, 489037.781 4798366.63, 489038.5032909992 4798381.332571049, 489040.66320793953 4798395.893548302, 489044.2399496402 4798410.172701588, 489049.1990701233 4798424.032514854, 489055.49281034776 4798437.339510524, 489063.06055815466 4798449.9655349525, 489071.82943199563 4798461.788992625, 489081.714982822 4798472.696017178, 489092.62200737547 4798482.581568005, 489104.4454650471 4798491.350441845, 489117.07148947613 4798498.918189652, 489130.3784851453 4798505.211929876, 489144.23829841183 4798510.1710503595, 489158.5174516976 4798513.7477920605, 489173.07842895057 4798515.907709001, 489187.781 4798516.63, 489202.48357104947 4798515.907709001, 489217.0445483024 4798513.7477920605, 489231.3237015882 4798510.1710503595, 489245.18351485475 4798505.211929876, 489258.4905105239 4798498.918189652, 489271.11653495295 4798491.350441845, 489282.93999262457 4798482.581568005, 489293.847017178 4798472.696017178, 489303.7325680044 4798461.788992625, 489312.5014418454 4798449.9655349525, 489320.0691896523 4798437.339510524, 489326.3629298767 4798424.032514854, 489331.32205035986 4798410.172701588, 489334.8987920605 4798395.893548302, 489337.0587090008 4798381.332571049, 489337.781 4798366.63))",0.4949738245672581,12.991019742612067,0.2382842554068077,0.2426367005800654,0.1709449209767848,147.3407565552489,166.6771184096572,125.7966987557808,187.34832274228413,124.05254704578228,114.0315454694217,2158.039377317631,2490.3241856000764,1538.221622503328
